id,loan_amnt,funded_amnt,funded_amnt_inv,term_months,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,collection_recovery_fee,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method
1480054,17000,17000,17000,36,7.99,532.64,10,2,85000,0,92016,0,1,0,0,14,0,16683,53.5,28,0,0,18270.85247,18270.85,17000,1270.85,0,0,11172020,0,11894.26,18-Oct,0,1,0,0,226449,0,1,1,1,9,14286,90,0,1,6744,66,31200,0,4,0,2,16175,7314,63.6,0,0,101,198,23,9,3,26,,1,3,6,5,11,4,12,21,6,14,0,0,1,92.9,60,0,270586,30969,20100,15886,1
1480055,10000,10000,10000,36,7.99,313.32,7,1,106000,0,92016,0,5,0,1,17,0,3777,8.3,39,0,0,10291.95637,10291.96,10000,291.96,0,0,2172020,0,9356.44,18-Jul,0,1,0,0,328855,2,5,2,3,2,129195,57,1,2,1111,25,43400,1,0,1,5,19344,33469,7.8,0,0,155,120,6,2,2,6,2,0,6,7,8,10,24,11,13,7,17,0,0,3,100,0,0,413480,132972,36500,138455,1
1480056,5000,5000,5000,36,7.59,155.74,10,1,52500,1,92016,0,5,0,0,15,0,3739,5.9,20,0,0,5560.532317,5560.53,5000,560.53,0,0,1192020,0,1513.99,19-Feb,0,1,0,11528,13037,2,2,0,0,40,9298,45,4,10,2400,16,63100,0,0,0,10,869,57861,6.1,0,0,107,215,2,2,0,2,20,2,7,7,12,14,5,13,15,7,15,0,0,4,85,0,0,83802,13037,61600,20702,1
1480057,10000,10000,10000,36,5.32,301.15,4,1,85000,0,92016,0,2,0,0,7,0,25258,43.3,25,0,0,10548.90163,10548.9,10000,533.84,15.06,0,11172020,0,6621.85,17-Dec,0,1,0,0,159899,0,2,0,0,26,25537,75,0,1,10104,55,58400,0,2,0,1,22843,25296,28.5,0,0,121,124,13,13,1,93,,0,1,3,2,12,10,4,14,3,7,0,0,0,96,0,0,214007,50795,35400,34264,1
1480058,6600,6600,6600,36,6.99,203.76,9,1,67000,1,92016,0,2,0,0,7,0,6594,46.1,22,0,0,6908.303127,6908.3,6600,308.3,0,0,6172020,0,5280.78,19-Feb,0,1,0,0,388428,2,0,0,2,22,0,,2,3,6421,46,14300,0,0,2,6,55490,2079,75.5,0,0,154,153,5,5,3,17,9,0,1,2,2,5,6,6,13,2,7,0,0,3,100,50,0,399050,6594,8500,0,1
1480059,15000,15000,15000,36,5.32,451.73,4,1,115000,0,92016,0,1,0,0,15,0,39335,29.6,27,0,0,15372.54285,15372.54,15000,372.54,0,0,3172020,0,13118.32,19-Jan,0,1,0,0,371644,2,1,0,1,22,5657,71,3,4,16853,32,133100,1,2,0,6,24776,73910,34,0,0,102,317,4,4,4,5,21,0,6,7,8,13,3,13,20,7,15,0,0,4,100,25,0,470431,44992,112000,7993,1
1480060,7500,7500,7500,36,6.99,231.55,4,1,50000,0,92016,0,2,0,0,11,0,6870,21.8,36,0,0,8273.492607,8273.49,7500,773.49,0,0,1192020,0,1256.1,19-Feb,0,1,0,0,288214,0,3,0,0,25,70911,96,0,0,4432,74,31500,1,1,4,0,26201,17783,23,0,0,136,198,38,25,1,38,0,0,3,5,5,8,20,7,15,5,11,0,0,0,96.8,20,0,344801,77781,23100,73576,1
1480061,17100,17100,17100,36,24.49,675.29,4,2,45000,2,92016,0,7,0,2,6,0,3210,21.7,14,0,0,23007.0401,23007.04,17100,5907.04,0,0,8182020,0,8849.22,18-Dec,0,1,0,253,27751,1,1,1,1,6,24541,94,0,1,2248,68,14800,0,0,4,2,4625,10445,23.2,0,0,69,112,22,6,0,22,6,0,2,3,4,10,3,5,11,3,6,0,0,1,92.9,0,0,40792,27751,13600,25992,1
1480063,35000,35000,35000,36,8.59,1106.33,10,2,90000,1,92016,0,2,0,0,24,1,52209,46.2,40,0,0,39573.25524,39573.26,35000,4573.26,0,0,2192020,0,68.79,19-Jan,0,1,0,0,52209,2,0,0,0,98,0,,5,5,20892,46,115900,0,2,0,5,2270,50250,48,0,0,144,408,2,2,3,2,,0,12,18,17,23,2,24,35,18,24,0,0,5,100,6.3,1,115900,52209,96600,0,1
1480064,31000,31000,31000,60,26.49,937.17,10,1,62000,2,92016,0,1,0,0,19,0,24653,45.7,29,0,0,36179.92688,36179.93,31000,5179.93,0,0,5172020,0,30602.53,17-May,0,1,0,0,125949,0,4,2,4,8,28266,63,1,2,8367,54,54000,0,0,3,6,6997,8757,61.1,0,0,30,136,9,8,2,17,9,0,4,8,7,11,5,14,22,8,19,0,0,3,100,33.3,0,177550,52919,22500,44550,1
1480065,5000,5000,5000,36,6.99,154.37,8,2,90000,1,92016,0,2,0,0,7,0,5710,18.6,19,0,0,5224.33306,5224.33,5000,224.33,0,0,8172020,0,836.94,17-Aug,0,1,0,0,65108,0,4,0,0,109,59398,45,0,0,5710,26,30700,0,3,0,0,10851,24990,18.6,0,0,133,138,25,25,0,25,,0,1,1,2,6,8,3,11,1,7,0,0,0,100,0,0,107024,65108,30700,76324,1
1480066,7000,7000,7000,36,7.99,219.33,9,1,65000,1,92016,0,2,0,0,6,0,6668,56.5,9,0,0,7766.31457,7766.31,7000,766.31,0,0,8182020,0,2944.16,19-Feb,1,1,0,90,182177,2,2,0,1,21,21949,68,1,1,6269,65,11800,3,1,4,3,30363,5132,56.5,0,0,141,83,1,1,1,1,4,0,2,2,3,3,5,3,3,2,6,0,0,2,77.8,0,0,197959,28617,11800,32102,1
1480067,12000,12000,12000,36,6.99,370.48,4,1,95000,0,92016,0,1,0,0,20,0,10824,24.2,32,0,0,13201.75545,13201.76,12000,1201.76,0,0,11182020,0,4314.9,18-Nov,0,1,0,0,198275,0,3,0,2,14,36334,69,1,1,5973,48,44800,0,0,1,3,10436,8428,51.6,0,0,138,171,9,9,1,9,7,1,3,6,5,7,9,16,22,6,20,0,0,1,96.8,20,0,255846,47158,17400,52691,1
1480068,12000,12000,12000,36,7.59,373.78,10,3,55000,0,92016,0,1,0,1,10,0,13361,73,19,0,0,13313.85039,13313.85,12000,1313.85,0,0,11182020,0,4348.19,19-Feb,0,1,0,0,86751,0,3,0,3,13,18707,76,0,0,5026,75,18300,0,9,1,3,10844,4174,54.6,0,0,133,125,27,13,3,125,6,1,1,4,1,1,9,6,6,4,10,0,0,0,89.5,0,0,131720,32068,9200,24520,1
1480069,7200,7200,7200,36,7.99,225.59,3,1,67000,0,92016,0,5,0,0,18,2,11679,17.7,28,0,0,8003.885258,8003.89,7200,803.89,0,0,10182020,0,2422.81,18-Sep,0,1,0,0,130030,3,2,1,1,8,25278,69,6,7,5494,36,66100,2,0,1,9,7224,47721,19.7,0,0,159,195,2,2,2,2,8,0,5,5,13,14,9,15,17,5,18,0,0,7,100,7.7,0,201140,36957,59400,36540,1
1480070,24000,24000,24000,36,8.59,758.63,10,1,125000,1,92016,0,1,0,0,24,0,25694,23.1,53,0,0,24387.86,24387.86,24000,387.86,0,0,12162020,0,23640.68,18-Apr,0,1,0,10615,125453,2,0,0,0,36,0,,4,13,3397,23,111200,0,3,0,13,5227,67697,20.8,0,0,139,202,3,3,3,3,14,3,10,12,18,28,10,23,40,12,24,0,0,4,90.6,0,0,249510,25694,85500,0,1
1480071,8000,8000,8000,36,8.59,252.88,10,1,110000,0,92016,0,3,0,0,8,0,19061,66.9,22,0,0,8768.925367,8768.93,8000,768.93,0,0,2182020,0,4979.55,18-Feb,0,1,0,0,345457,2,1,0,0,36,493,6,2,2,7251,54,28500,0,4,0,3,43182,4716,63.7,0,0,90,363,2,2,3,2,15,1,2,4,2,3,5,6,14,4,8,0,0,2,86.4,50,0,370083,19554,13000,7742,1
1480072,11000,11000,11000,36,6.99,339.6,2,2,56000,0,92016,0,2,0,0,20,0,10819,16.9,36,0,0,11741.71866,11741.72,11000,741.72,0,0,12172020,0,7335.46,19-Feb,0,1,0,0,44772,3,1,1,1,5,33953,98,4,6,2421,45,64200,0,1,3,7,2239,33225,18.6,0,0,148,236,2,2,0,2,5,0,9,13,13,21,5,19,31,13,20,0,0,5,97.2,0,0,98752,44772,40800,34552,1
1480073,10000,10000,10000,36,8.59,316.1,0.5,2,43000,1,92016,0,1,0,1,27,0,9047,32.5,51,0,0,11268.80973,11268.81,10000,1268.81,0,0,11182020,0,3371.08,19-Feb,0,1,0,0,426032,0,21,2,2,8,416985,99,0,0,5277,94,27800,1,0,1,2,15779,16555,34.6,0,0,144,201,37,8,0,63,0,0,3,4,3,4,45,5,6,4,27,0,0,2,100,0,0,447819,426032,25300,420019,1
1480074,8000,8000,8000,36,13.99,273.39,10,1,102000,0,92016,0,5,0,3,26,0,25737,31.2,57,0,0,9602.156225,9602.16,8000,1602.16,0,0,1192020,0,1481.77,19-Feb,0,1,0,324,129240,3,4,1,3,7,103503,74,4,8,10143,46,82500,4,3,10,11,5170,37744,36.9,0,0,120,231,5,5,6,14,0,1,6,11,10,13,21,22,29,11,26,0,0,5,94.6,10,0,195120,129240,59800,112620,1
1480075,2000,2000,2000,36,8.59,63.22,5,1,65000,0,92016,0,1,0,1,16,1,951,10,29,0,0,2112.436976,2112.44,2000,112.44,0,0,6172020,0,407.63,17-Jun,0,1,0,0,261864,2,11,2,2,4,113197,107,2,3,618,78,9500,0,2,6,5,17458,2882,17.7,0,0,119,122,6,4,1,42,4,0,1,2,1,1,23,4,5,2,16,0,0,4,100,0,1,282671,114148,3500,118132,1
1480076,6000,6000,6000,36,7.99,188,10,1,52000,1,92016,0,2,0,0,8,0,29752,59.1,19,0,0,6661.940044,6661.94,6000,661.94,0,0,9182020,0,2531.27,18-Sep,0,1,0,4527,158684,0,0,0,0,,0,,1,2,2147,59,50300,0,1,2,2,22669,19477,23,0,0,,252,7,7,1,7,1,2,4,5,5,12,0,7,18,5,8,0,0,1,78.9,0,0,217950,29752,25300,0,1
1480077,24000,24000,24000,36,8.59,758.63,0.5,1,165000,1,92016,0,2,0,0,20,0,17966,43.9,41,0,0,26384.18535,26384.19,24000,2384.19,0,0,3182020,0,14257.56,19-Feb,0,1,0,0,142627,2,6,2,4,4,124661,72,1,2,6104,61,40900,0,1,5,7,7131,11109,58.1,0,0,153,161,4,4,3,21,4,0,7,10,7,9,20,14,18,10,20,0,0,4,97.4,14.3,0,207550,142627,26500,166650,1
1480078,10000,10000,10000,36,7.99,313.32,10,1,77000,0,92016,0,1,0,0,20,0,11038,8.2,31,0,0,10916.738,10916.74,10000,916.74,0,0,3182020,0,5912.5,18-Mar,0,1,0,0,126048,1,0,0,0,,0,,1,2,3000,8,133900,0,2,0,2,7003,84822,10.1,0,0,,316,3,3,2,3,,0,7,10,11,16,0,19,29,10,20,0,0,1,100,0,0,273900,11038,94300,0,1
1480079,35000,35000,34725,60,26.99,1068.53,0.5,2,225000,2,92016,0,1,0,0,21,0,151189,86.4,34,0,0,51118.57022,50716.92,35000,16118.57,0,0,8182020,0,30877.96,18-Aug,0,1,0,0,175382,1,3,1,2,9,20327,43,1,2,31017,77,175000,0,3,0,4,8352,7196,95.2,0,0,120,404,2,2,3,2,,0,11,13,12,12,6,17,24,13,21,0,0,2,100,75,0,228637,175382,148500,47522,1
1480080,5000,5000,5000,36,8.59,158.05,5,1,53000,0,92016,0,1,0,0,11,0,4858,32.4,27,0,0,5325.00013,5325,5000,325,0,0,8172020,0,3907.32,17-Sep,0,1,0,516,186307,2,1,0,1,19,15729,73,2,7,674,56,15000,5,8,6,10,16937,3667,29.5,0,0,176,138,4,4,2,20,8,0,3,5,3,4,8,9,17,6,11,0,0,3,100,0,0,203398,20587,5200,21668,1
1480081,4000,4000,4000,36,7.59,124.6,8,2,48000,0,92016,0,1,2,0,10,0,6673,31,19,0,0,4275.899666,4275.9,4000,275.9,0,0,10172020,0,2906.99,19-Feb,0,1,0,0,21369,1,2,0,1,19,14696,67,1,2,6186,49,21500,1,0,0,3,2137,8627,43.6,0,0,103,103,2,2,0,2,19,0,3,3,4,6,8,8,11,3,10,0,0,1,84.2,25,0,43449,21369,15300,21949,1
1480082,10800,10800,10800,36,7.59,336.4,4,3,113000,0,92016,0,1,0,1,18,0,20042,66.1,43,0,0,11324.69551,11324.7,10800,524.7,0,0,6172020,0,8974.45,19-Feb,0,1,0,0,274127,0,13,0,2,16,69356,41,0,1,9576,50,30300,0,0,1,4,15229,2336,86.2,0,0,253,215,24,16,3,116,1,0,2,4,2,4,33,4,7,4,18,0,0,0,100,100,0,369799,89398,16900,144809,1
1480083,15000,15000,15000,36,5.32,451.73,10,1,110000,0,92016,0,1,0,0,11,0,22376,37.6,29,0,0,16118.7566,16118.76,15000,1118.76,0,0,10182020,0,5737.84,18-Oct,0,1,0,0,235840,0,4,0,2,18,55014,49,1,1,9983,45,59500,0,8,1,3,21440,34517,22.4,0,0,137,181,8,8,6,8,8,1,1,2,4,8,12,5,11,2,11,0,0,1,96.6,0,0,391193,77390,44500,113373,1
1480084,10000,10000,10000,36,8.59,316.1,8,1,72000,2,92016,0,6,0,0,8,0,3059,12,12,0,0,10446.2258,10446.23,10000,446.23,0,0,4172020,0,8875.27,17-Apr,0,1,0,0,196531,0,1,0,0,44,12929,,0,1,2263,19,25400,0,1,0,1,24566,7141,30,0,0,109,126,20,20,2,20,20,0,2,2,2,3,2,5,7,2,8,0,0,0,100,0,0,261078,18560,10200,36896,1
1480085,10000,10000,10000,36,5.32,301.15,10,1,140000,0,92016,0,1,0,0,13,0,18054,34.7,30,0,0,10751.82324,10751.82,10000,751.82,0,0,10182020,0,3540.14,18-Nov,0,1,0,0,459928,2,3,0,2,13,46565,66,1,1,10132,53,52100,0,9,2,4,35379,14320,55.7,0,0,175,145,1,1,1,111,8,0,3,4,4,5,15,9,14,4,13,0,0,2,100,25,0,520466,64619,32300,70702,1
1480086,18275,18275,18275,36,16.99,651.47,0,2,39750,0,92016,0,1,0,1,14,0,23652,30,27,0,0,23101.14106,23101.14,18275,4826.14,0,0,2192020,0,162.95,19-Jan,0,1,0,0,33908,0,1,0,1,17,10256,78,2,4,5752,37,78800,1,3,1,5,2608,43607,26.1,0,0,130,218,9,9,4,9,0,0,6,9,8,12,3,13,20,9,14,0,0,2,100,25,0,91990,33908,59000,13190,1
1480087,20000,20000,20000,36,7.99,626.64,0,1,140000,0,92016,0,5,1,0,5,4,293197,57,12,0,0,20017.76,20017.76,20000,17.76,0,0,10162020,0,20026.64,19-Feb,0,1,0,0,955874,0,1,0,2,16,6749,56,0,0,6694,56,314200,2,0,1,2,191175,4506,59.8,0,0,106,401,29,16,2,239,7,0,1,3,1,3,5,3,5,3,5,0,0,0,83.3,0,0,1032366,299946,11200,12166,1
1480088,9000,9000,9000,36,6.99,277.86,10,3,68000,2,92016,0,3,0,0,8,0,21999,52.5,32,0,0,9354.371803,9354.37,9000,354.37,0,0,1182020,0,170.86,18-Mar,0,1,0,0,137472,1,0,0,0,93,0,,1,2,5612,53,41900,0,0,0,2,17184,16037,32.6,0,0,126,200,4,4,2,4,,0,3,5,5,19,3,7,27,5,8,0,0,1,93.8,40,0,175400,21999,23800,0,1
1480089,12500,12500,12500,36,5.32,376.44,7,1,135000,1,92016,0,1,0,1,8,0,3328,5.6,15,0,0,13276.58671,13276.59,12500,776.59,0,0,3182020,0,6880.8,18-Mar,0,1,0,0,128607,2,1,0,1,22,5621,47,2,2,2030,13,59500,0,0,1,3,18372,45257,6.3,0,0,107,260,3,3,1,3,5,1,2,3,3,6,3,6,10,3,8,0,0,2,93.3,0,0,195500,8949,48300,12000,1
1480090,10000,10000,10000,36,5.32,301.15,10,1,220000,1,92016,0,2,0,0,12,0,18510,38.7,24,0,0,10331.23702,10331.24,10000,331.24,0,0,6172020,0,8226.15,17-Jun,0,1,0,222,222233,0,1,0,1,17,5087,21,1,2,9634,33,47800,2,2,2,3,20203,9070,66.5,0,0,144,241,11,11,2,51,2,0,2,3,3,5,6,10,16,3,12,0,0,1,79.2,0,0,315928,23597,27100,24128,1
1480091,10000,10000,10000,36,5.32,301.15,4,1,46000,1,92016,0,7,0,0,9,1,5028,21.1,25,0,0,10711.25542,10711.26,10000,711.26,0,0,1192020,0,1079.22,18-Dec,0,1,0,96,11319,1,3,0,0,26,6291,81,1,1,3208,36,23800,0,0,0,1,1258,8889,28.3,0,0,150,330,3,3,3,3,19,0,2,4,3,9,5,6,17,4,9,0,0,1,100,33.3,1,31550,11319,12400,7750,1
1480092,35000,35000,35000,60,26.49,1058.1,2,1,180000,2,92016,0,1,0,1,12,0,212758,72.3,37,0,0,49117.32239,49117.32,35000,14117.32,0,0,5182020,0,30034.76,18-May,0,1,0,0,710547,4,2,1,3,4,83748,,1,2,26349,72,236100,2,0,9,7,59212,19709,76,0,0,142,168,6,4,7,61,1,0,5,6,5,7,15,9,15,6,12,0,0,4,100,40,0,742472,296506,82000,89372,1
1480093,12000,12000,12000,36,13.49,407.17,10,2,70000,2,92016,0,1,1,0,18,0,14915,75.3,35,0,0,13048.21138,13048.21,12000,1048.21,0,0,6172020,0,10207.01,19-Feb,0,1,0,0,77291,1,11,1,1,6,62376,97,0,3,8358,92,19800,0,1,0,4,4547,4815,75.1,0,0,137,197,19,6,0,19,19,0,4,5,5,7,25,7,10,5,18,0,0,1,91.2,60,0,84431,77291,19300,64631,1
1480094,15000,15000,15000,36,5.32,451.73,1,1,120000,0,92016,0,5,0,1,22,0,5608,15,39,0,0,16113.74144,16113.74,15000,1113.74,0,0,10182020,0,5732.82,18-Oct,0,1,0,0,450546,2,12,1,2,6,41004,93,1,1,2835,56,37500,0,2,4,4,20479,29126,15.6,0,0,109,95,4,4,1,28,4,0,3,4,6,7,27,8,10,4,22,0,0,3,100,0,0,490706,46612,34500,44166,1
1480095,4000,4000,4000,36,8.59,126.44,0,3,32448,2,92016,0,1,0,0,8,0,3955,58.2,12,0,0,4523.370064,4523.37,4000,523.37,0,0,1192020,0,1111.4,19-Feb,0,1,0,0,25655,0,1,0,1,18,21700,85,0,1,1870,80,6800,1,0,0,2,3207,2432,61.4,0,0,140,137,15,15,0,34,18,0,6,7,6,7,4,7,8,7,8,0,0,0,83.3,50,0,32263,25655,6300,25463,1
1480096,4300,4300,4300,36,12.79,144.45,2,2,60000,2,92016,0,2,0,0,14,0,16291,39.1,22,0,0,4423.981716,4423.98,4300,123.98,0,0,12162020,0,4282.59,18-Dec,0,1,0,0,36867,0,3,1,2,9,20576,75,2,4,6316,53,41700,0,0,0,6,2836,11598,53.6,0,0,67,96,11,9,0,11,18,0,4,7,6,8,4,11,18,7,14,0,0,3,100,33.3,0,69326,36867,25000,27626,1
1480097,19200,19200,19200,36,9.49,614.95,10,1,122477,1,92016,0,2,0,1,17,0,16796,89.8,34,0,0,21763.92318,21763.92,19200,2563.92,0,0,10182020,0,7630.19,19-Feb,0,1,0,0,185260,0,13,1,4,10,82247,98,0,1,12774,96,18700,1,13,1,5,11579,1904,89.8,0,0,142,316,21,10,3,21,0,0,2,2,2,4,25,3,6,2,17,0,0,1,85.3,100,0,193429,99043,18700,84053,1
1480098,3600,3600,3600,36,7.59,112.14,0,2,36000,0,92016,0,1,0,0,14,0,5226,12.9,21,0,0,3754.617557,3754.62,3600,154.62,0,0,5172020,0,3083.3,19-Feb,0,1,0,0,7580,0,1,0,0,25,2354,36,1,3,2485,16,40500,0,0,1,3,632,18757,14.4,0,0,133,197,12,12,0,12,12,0,2,5,4,5,2,13,19,5,14,0,0,1,100,0,0,47000,7580,21900,6500,1
1480100,25000,25000,25000,36,7.59,778.69,2,3,98000,1,92016,0,2,0,0,15,0,24778,69.6,42,0,0,26617.76745,26617.77,25000,1617.77,0,0,9172020,0,18830.87,19-Feb,0,1,0,0,271277,1,4,1,2,5,83232,81,0,3,9350,77,35600,1,15,3,6,18085,6826,76.3,0,0,136,371,19,5,5,19,5,1,5,7,7,16,13,10,24,7,15,0,0,1,97.6,42.9,0,320903,108010,28800,117348,1
1480101,7000,7000,7000,36,9.49,224.2,7,2,45000,0,92016,0,1,0,1,14,0,8225,28.1,30,0,0,7277.331812,7277.33,7000,277.33,0,0,2172020,0,6580.75,18-Oct,0,1,0,0,33295,0,3,0,2,15,25070,55,0,1,1581,44,29300,1,5,1,3,2775,13619,10.4,0,0,104,160,22,15,0,22,3,0,1,3,5,10,14,10,16,3,14,0,0,0,100,0,0,74952,33295,15200,45652,1
1480102,19850,19850,19850,36,24.49,783.89,7,3,250000,2,92016,0,6,2,1,9,0,0,0,30,0,0,21359.32487,21359.32,19850,1470.13,39.19000006,0,1172020,0,19779.36,18-Jan,0,1,0,0,351817,1,3,1,2,3,75528,68,0,3,0,0,16500,0,0,2,5,39090,2750,0,0,0,144,202,16,3,2,16,4,0,2,5,8,8,12,5,16,0,9,0,0,1,87,0,0,421743,75528,5500,110331,1
1480103,9000,9000,9000,36,6.99,277.86,6,2,80000,0,92016,0,2,0,0,10,1,9679,28.9,20,0,0,9933.757064,9933.76,9000,933.76,0,0,1192020,0,2716.39,19-Jan,0,2,0,0,42962,0,2,1,1,11,33283,62,0,0,0,49,33500,0,2,1,1,4296,5300,0,0,0,135,141,27,11,0,36,11,0,0,4,3,5,6,8,14,4,10,0,0,1,100,0,1,87157,42962,5300,53657,1
1480104,16800,16800,16800,60,8.99,348.66,10,1,126000,1,92016,0,1,0,0,15,0,20528,42.9,24,0,0,17443.45178,17443.45,16800,643.45,0,0,3172020,0,16057.2,18-Mar,0,1,0,0,378296,0,1,1,2,11,15433,88,0,2,7095,55,47900,3,1,1,6,25220,17677,53,0,0,93,94,17,8,3,17,10,0,5,7,6,8,4,12,17,7,15,0,0,2,100,50,0,412349,35961,37600,17526,1
1480105,35000,35000,35000,36,7.99,1096.62,2,3,122500,1,92016,0,5,0,1,11,0,8014,5.9,32,0,0,37070.70639,37070.71,35000,2070.71,0,0,8172020,0,27232.2,17-Jan,0,1,0,0,576403,1,0,0,0,67,332,1,1,3,3818,5,135500,0,0,1,4,52400,125986,6,0,0,67,295,6,6,5,6,6,0,4,4,8,19,1,9,25,4,11,0,0,1,96.8,0,0,756285,8346,134000,33785,1
1480107,10000,10000,10000,36,7.99,313.32,10,1,59800,0,92016,0,1,0,2,14,0,15664,29,40,0,0,10605.99828,10606,10000,606,0,0,8172020,0,7790.56,19-Feb,0,1,0,0,207931,2,1,2,3,3,21133,100,2,3,3986,49,54000,1,2,6,6,17328,10301,48.5,0,0,125,267,3,3,4,14,3,0,4,9,5,10,13,12,23,9,14,0,0,4,97.4,0,0,260878,36797,20000,21128,1
1480108,21000,21000,21000,60,10.99,456.49,10,1,62000,0,92016,0,1,0,0,8,0,23654,50.4,14,0,0,22153.70066,22153.7,21000,1153.7,0,0,4172020,0,19858.43,19-Feb,0,1,0,0,23654,0,0,0,0,112,0,,0,0,6902,50,46900,0,1,0,0,3379,21938,40.4,0,0,163,266,38,38,1,38,,0,3,7,3,4,2,8,11,7,8,0,0,0,100,66.7,0,46900,23654,36800,0,1
1480109,3000,3000,3000,36,18.99,109.96,1,2,47600,2,92016,0,10,0,0,10,0,15349,93,38,0,0,3464.393787,3464.39,3000,464.39,0,0,8172020,0,2367.95,17-Aug,0,1,0,0,55024,2,6,1,1,8,39675,85,2,3,8835,87,16500,0,5,7,4,5502,439,96.6,0,0,141,145,5,5,0,5,0,0,3,4,3,9,22,4,16,4,10,0,0,3,100,100,0,63024,55024,13000,46524,1
1480110,12000,12000,12000,60,25.69,357.09,9,2,44500,1,92016,0,1,4,0,6,1,5468,54.1,8,0,0,14213.76984,14213.77,12000,2213.77,0,0,6172020,0,11374.18,18-Oct,0,1,0,0,5468,0,0,0,0,,0,,0,0,2236,54,10100,0,0,0,0,911,2132,71.9,0,0,,105,26,26,0,32,,0,3,3,4,4,0,6,8,3,6,0,0,0,50,75,0,10100,5468,7600,0,1
1480111,19200,19200,19200,36,7.59,598.04,8,3,94000,0,92016,0,2,0,0,7,0,2009,5.9,14,0,0,20097.29459,20097.29,19200,897.29,0,0,6172020,0,15919.11,19-Feb,0,1,0,0,46253,1,3,0,1,15,44244,42,1,2,2009,21,34300,0,2,1,3,6608,18991,9.6,0,0,96,96,2,2,0,2,9,0,1,1,2,3,7,4,7,1,7,0,0,1,100,0,0,125202,46253,21000,90902,1
1480112,35000,35000,34675,60,27.49,1079.02,10,3,89000,1,92016,0,1,0,2,14,0,49207,79.8,31,0,0,41146.22296,40764.15,35000,6146.22,0,0,6172020,0,34725.55,17-May,0,2,0,0,114326,0,2,0,2,17,65119,69,1,4,12987,76,61700,2,10,4,6,8794,2622,93,0,0,118,147,12,12,2,16,1,0,5,11,5,6,12,12,17,11,14,0,0,1,100,80,0,141817,114326,37700,80117,1
1480113,3000,3000,3000,36,7.59,93.45,10,1,78000,1,92016,0,1,0,1,6,0,2718,7.4,16,0,0,3132.268947,3132.27,3000,132.27,0,0,5172020,0,2574.1,17-May,0,1,0,0,223525,1,3,2,4,2,48993,95,1,1,2718,59,36500,0,8,1,5,37254,13782,16.5,0,0,92,177,10,2,2,10,3,0,1,1,1,3,8,2,6,1,6,0,0,3,100,0,0,274704,51711,16500,51745,1
1480114,10000,10000,10000,36,8.59,316.1,0.5,2,60000,1,92016,0,2,1,0,9,0,9632,30.6,15,0,0,10670.33522,10670.34,10000,670.34,0,0,7182020,0,53.31,18-Jul,0,1,0,200,52349,1,2,1,1,7,42717,93,1,1,9497,67,31500,2,0,3,2,5817,15982,37.3,0,0,158,235,5,5,0,5,7,0,2,4,3,3,7,7,8,4,9,0,0,2,93.3,0,0,77653,52349,25500,46153,1
1480115,21000,21000,21000,36,8.59,663.8,5,1,57200,1,92016,0,1,0,0,20,1,9062,19.2,58,0,0,22476.31596,22476.32,21000,1476.32,0,0,9172020,0,15858.36,18-Oct,0,1,0,0,24796,1,2,0,1,21,15734,70,5,11,1589,36,47200,0,5,1,12,1305,18963,20,0,0,137,337,3,3,2,3,9,1,7,13,7,26,10,18,45,13,20,0,0,5,95.7,0,1,69766,24796,23700,22566,1
1480116,12000,12000,12000,36,7.59,373.78,10,2,84000,0,92016,0,5,0,0,15,0,12849,24.5,30,0,0,12183.18657,12183.19,12000,183.19,0,0,12162020,0,8551.82,19-Feb,0,1,0,0,137418,0,2,0,2,16,32700,74,0,0,0,47,52500,0,2,0,2,10571,28300,0,0,0,153,249,28,16,2,28,16,0,0,1,7,11,8,12,20,1,15,0,0,0,96.7,0,0,195247,45549,28300,44047,1
